"unitPrice","retailPrice","term","skuId","armSkuName","productName","skuName"
"5.9358996","5.9358996","1 Year","DZH318Z08LV1/00G1","Standard_M32dms_v2","Virtual Machines MdSv2 Series","M32dms_v2"
"2.121","2.121","3 Years","DZH318Z09B5Z/002W","Standard_DC48ads_v5","DCadsv5-series Linux","Standard_DC48ads_v5"
"2.7009","2.7009","1 Year","DZH318Z09B5Z/002W","Standard_DC48ads_v5","DCadsv5-series Linux","Standard_DC48ads_v5"
"0.185912","0.185912","3 Years","DZH318Z0BQ4C/017F","Standard_DS3_v2","Virtual Machines DSv2 Series","DS3 v2"
"0.2355792","0.2355792","1 Year","DZH318Z0BQ4C/017F","Standard_DS3_v2","Virtual Machines DSv2 Series","DS3 v2"
"0.185912","0.185912","3 Years","DZH318Z0BQ34/016S","Standard_D3_v2","Virtual Machines Dv2 Series","D3 v2"
"0.2355792","0.2355792","1 Year","DZH318Z0BQ34/016S","Standard_D3_v2","Virtual Machines Dv2 Series","D3 v2"
"1.5089728","1.5089728","3 Years","DZH318Z09B68/0048","Standard_EC32as_v5","ECasv5-series Linux","Standard_EC32as_v5"
"1.8493904","1.8493904","1 Year","DZH318Z09B68/0048","Standard_EC32as_v5","ECasv5-series Linux","Standard_EC32as_v5"
"0.823826","0.823826","3 Years","DZH318Z0D1L5/018V","Standard_E20d_v4","Virtual Machines Edv4 Series","E20d v4"
"1.18505","1.18505","1 Year","DZH318Z0D1L5/018V","Standard_E20d_v4","Virtual Machines Edv4 Series","E20d v4"
"0.75266989","0.75266989","3 Years","DZH318Z0BQ4W/00GT","Standard_M8ms","Virtual Machines MS Series","M8ms"
"1.48404389","1.48404389","1 Year","DZH318Z0BQ4W/00GT","Standard_M8ms","Virtual Machines MS Series","M8ms"
"0.75266989","0.75266989","3 Years","DZH318Z0BQ4W/01DP","Standard_M8-4ms","Virtual Machines MS Series","M8-4ms"
"1.48404389","1.48404389","1 Year","DZH318Z0BQ4W/01DP","Standard_M8-4ms","Virtual Machines MS Series","M8-4ms"
"0.75266989","0.75266989","3 Years","DZH318Z0BQ4W/016W","Standard_M8-2ms","Virtual Machines MS Series","M8-2ms"
"1.48404389","1.48404389","1 Year","DZH318Z0BQ4W/016W","Standard_M8-2ms","Virtual Machines MS Series","M8-2ms"
"0.8796994","0.8796994","3 Years","DZH318Z0C0XF/0002","Standard_NV12s_v3","Virtual Machines NVSv3 Series","NV12s v3"
"1.1142764","1.1142764","1 Year","DZH318Z0C0XF/0002","Standard_NV12s_v3","Virtual Machines NVSv3 Series","NV12s v3"
"0.6590608","0.6590608","3 Years","DZH318Z0D1L5/0199","Standard_E16d_v4","Virtual Machines Edv4 Series","E16d v4"
"0.94804","0.94804","1 Year","DZH318Z0D1L5/0199","Standard_E16d_v4","Virtual Machines Edv4 Series","E16d v4"
"1.514688","1.514688","3 Years","DZH318Z0CSHJ/004H","Standard_D48s_v4","Virtual Machines Dsv4 Series","D48s v4"
"2.109744","2.109744","1 Year","DZH318Z0CSHJ/004H","Standard_D48s_v4","Virtual Machines Dsv4 Series","D48s v4"
"3.295304","3.295304","3 Years","DZH318Z0CSHK/03NS","Standard_E80ids_v4","Virtual Machines Edsv4 Series","E80ids v4"
"4.7402","4.7402","1 Year","DZH318Z0CSHK/03NS","Standard_E80ids_v4","Virtual Machines Edsv4 Series","E80ids v4"
"1.009792","1.009792","3 Years","DZH318Z08M9X/00NN","Standard_D32_v5","Virtual Machines Dv5 Series","Standard_D32_v5"
"1.406496","1.406496","1 Year","DZH318Z08M9X/00NN","Standard_D32_v5","Virtual Machines Dv5 Series","Standard_D32_v5"
"1.9881016","1.9881016","3 Years","DZH318Z0C621/0017","Fsv2_Type2","FSv2 Series Dedicated Host","Fsv2 Type2"
"2.8450287","2.8450287","1 Year","DZH318Z0C621/0017","Fsv2_Type2","FSv2 Series Dedicated Host","Fsv2 Type2"
"3.3090516","3.3090516","3 Years","DZH318Z0BQ5T/002K","Standard_NC12s_v2","Virtual Machines NCSv2 Series","NC12s v2"
"4.4649936","4.4649936","1 Year","DZH318Z0BQ5T/002K","Standard_NC12s_v2","Virtual Machines NCSv2 Series","NC12s v2"
"1.50533978","1.50533978","3 Years","DZH318Z0BQ4W/009D","Standard_M16ms","Virtual Machines MS Series","M16ms"
"2.96808778","2.96808778","1 Year","DZH318Z0BQ4W/009D","Standard_M16ms","Virtual Machines MS Series","M16ms"
"1.50533978","1.50533978","3 Years","DZH318Z0BQ4W/019B","Standard_M16-8ms","Virtual Machines MS Series","M16-8ms"
"2.96808778","2.96808778","1 Year","DZH318Z0BQ4W/019B","Standard_M16-8ms","Virtual Machines MS Series","M16-8ms"
"1.50533978","1.50533978","3 Years","DZH318Z0BQ4W/01DH","Standard_M16-4ms","Virtual Machines MS Series","M16-4ms"
"2.96808778","2.96808778","1 Year","DZH318Z0BQ4W/01DH","Standard_M16-4ms","Virtual Machines MS Series","M16-4ms"
"2.990996","2.990996","3 Years","DZH318Z0BQ4L/00XD","Standard_E64i_v3","Virtual Machines Ev3 Series","E64i v3"
"3.7900536","3.7900536","1 Year","DZH318Z0BQ4L/00XD","Standard_E64i_v3","Virtual Machines Ev3 Series","E64i v3"
"2.990996","2.990996","3 Years","DZH318Z0BQ4R/00ZX","Standard_E64is_v3","Virtual Machines ESv3 Series","E64is v3"
"3.7900536","3.7900536","1 Year","DZH318Z0BQ4R/00ZX","Standard_E64is_v3","Virtual Machines ESv3 Series","E64is v3"
"0.3237894","0.3237894","3 Years","DZH318Z092S2/00L2","Standard_D16pls_v5","Virtual Machines Dplsv5 Series","Standard_D16pls_v5"
"0.4620861","0.4620861","1 Year","DZH318Z092S2/00L2","Standard_D16pls_v5","Virtual Machines Dplsv5 Series","Standard_D16pls_v5"
"0.719568","0.719568","3 Years","DZH318Z0D1L7/00W5","Standard_E20_v4","Virtual Machines Ev4 Series","E20 v4"
"1.027824","1.027824","1 Year","DZH318Z0D1L7/00W5","Standard_E20_v4","Virtual Machines Ev4 Series","E20 v4"
"6.828165","6.828165","3 Years","DZH318Z0BPSN/0011","Standard_GS5","Virtual Machines GS Series","GS5"
"8.652339","8.652339","1 Year","DZH318Z0BPSN/0011","Standard_GS5","Virtual Machines GS Series","GS5"
"6.828165","6.828165","3 Years","DZH318Z0BPSN/00F0","Standard_GS5-8","Virtual Machines GS Series","GS5-8"
"8.652339","8.652339","1 Year","DZH318Z0BPSN/00F0","Standard_GS5-8","Virtual Machines GS Series","GS5-8"
"6.828165","6.828165","3 Years","DZH318Z0BPT4/0017","Standard_G5","Virtual Machines G Series","G5"
"8.652339","8.652339","1 Year","DZH318Z0BPT4/0017","Standard_G5","Virtual Machines G Series","G5"
"6.828165","6.828165","3 Years","DZH318Z0BPSN/00F4","Standard_GS5-16","Virtual Machines GS Series","GS5-16"
"8.652339","8.652339","1 Year","DZH318Z0BPSN/00F4","Standard_GS5-16","Virtual Machines GS Series","GS5-16"
"1.514688","1.514688","3 Years","DZH318Z08M9X/00NL","Standard_D48_v5","Virtual Machines Dv5 Series","Standard_D48_v5"
"2.109744","2.109744","1 Year","DZH318Z08M9X/00NL","Standard_D48_v5","Virtual Machines Dv5 Series","Standard_D48_v5"
"0.757392","0.757392","3 Years","DZH318Z0BQM3/002K","Standard_L16s_v2","Virtual Machines LSv2 Series","L16s v2"
"1.081776","1.081776","1 Year","DZH318Z0BQM3/002K","Standard_L16s_v2","Virtual Machines LSv2 Series","L16s v2"
"0.1313208","0.1313208","3 Years","DZH318Z092SH/00D4","Standard_E4pds_v5","Virtual Machines Epdsv5 Series","Standard_E4pds_v5"
"0.1881492","0.1881492","1 Year","DZH318Z092SH/00D4","Standard_E4pds_v5","Virtual Machines Epdsv5 Series","Standard_E4pds_v5"
"3.5538432","3.5538432","3 Years","DZH318Z08MC6/006K","Standard_D96ds_v5","Virtual Machines Ddsv5 Series","Standard_D96ds_v5"
"4.9795584","4.9795584","1 Year","DZH318Z08MC6/006K","Standard_D96ds_v5","Virtual Machines Ddsv5 Series","Standard_D96ds_v5"
"3.9093364","3.9093364","3 Years","DZH318Z09V93/0004","Ddsv5_Type1","Ddsv5 Series DedicatedHost","Ddsv5 Type1"
"5.4776668","5.4776668","1 Year","DZH318Z09V93/0004","Ddsv5_Type1","Ddsv5 Series DedicatedHost","Ddsv5 Type1"
"3.0179456","3.0179456","3 Years","DZH318Z09B68/003K","Standard_EC64as_v5","ECasv5-series Linux","Standard_EC64as_v5"
"3.6987808","3.6987808","1 Year","DZH318Z09B68/003K","Standard_EC64as_v5","ECasv5-series Linux","Standard_EC64as_v5"
"21.2633742","21.2633742","3 Years","DZH318Z08MBM/000V","Standard_ND96amsr_A100_v4","Virtual Machines NDamsr A100 v4 Series Linux","Standard_ND96amsr_A100_v4"
"35.3051478","35.3051478","1 Year","DZH318Z08MBM/000V","Standard_ND96amsr_A100_v4","Virtual Machines NDamsr A100 v4 Series Linux","Standard_ND96amsr_A100_v4"
"0.2961536","0.2961536","3 Years","DZH318Z08MC6/0073","Standard_D8ds_v5","Virtual Machines Ddsv5 Series","Standard_D8ds_v5"
"0.4149632","0.4149632","1 Year","DZH318Z08MC6/0073","Standard_D8ds_v5","Virtual Machines Ddsv5 Series","Standard_D8ds_v5"
"4.7124752","4.7124752","3 Years","DZH318Z08M9R/001T","Standard_E104id_v5","Virtual Machines Edv5 Series","Standard_E104id_v5"
"6.77876","6.77876","1 Year","DZH318Z08M9R/001T","Standard_E104id_v5","Virtual Machines Edv5 Series","Standard_E104id_v5"
"0.1922224","0.1922224","3 Years","DZH318Z08NRF/003V","Standard_DC2ds_v3","DCdsv3 Series Linux","standard_DC2ds_v3"
"0.2405296","0.2405296","1 Year","DZH318Z08NRF/003V","Standard_DC2ds_v3","DCdsv3 Series Linux","standard_DC2ds_v3"
"0.1480768","0.1480768","3 Years","DZH318Z08MC6/0075","Standard_D4ds_v5","Virtual Machines Ddsv5 Series","Standard_D4ds_v5"
"0.2074816","0.2074816","1 Year","DZH318Z08MC6/0075","Standard_D4ds_v5","Virtual Machines Ddsv5 Series","Standard_D4ds_v5"
"1.16929582","1.16929582","3 Years","DZH318Z0BQ4W/00GN","Standard_M16s","Virtual Machines MS Series","M16s"
"2.30550782","2.30550782","1 Year","DZH318Z0BQ4W/00GN","Standard_M16s","Virtual Machines MS Series","M16s"
"1.017048","1.017048","3 Years","DZH318Z0BQ4V/005C","Standard_L16s","Virtual Machines LS Series","L16s"
"1.2887568","1.2887568","1 Year","DZH318Z0BQ4V/005C","Standard_L16s","Virtual Machines LS Series","L16s"
"0.8531727","0.8531727","3 Years","DZH318Z0BQ4J/008V","Standard_H8m","Virtual Machines H Series","H8m"
"1.1512092","1.1512092","1 Year","DZH318Z0BQ4J/008V","Standard_H8m","Virtual Machines H Series","H8m"
"0.1510796","0.1510796","3 Years","DZH318Z093X0/015R","Standard_E4-2ads_v5","Virtual Machines Eadsv5 Series","E4-2ads v5"
"0.21567","0.21567","1 Year","DZH318Z093X0/015R","Standard_E4-2ads_v5","Virtual Machines Eadsv5 Series","E4-2ads v5"
"2.498445","2.498445","3 Years","DZH318Z08Q75/001C","Standard_FX36mds","Virtual Machines FX Series","Standard_FX36mds"
"3.37122","3.37122","1 Year","DZH318Z08Q75/001C","Standard_FX36mds","Virtual Machines FX Series","Standard_FX36mds"
"3.1637958","3.1637958","3 Years","DZH318Z0BX5L/03N0","Standard_M64s_v2","Virtual Machines MSv2 Series","M64s_v2"
"6.2380758","6.2380758","1 Year","DZH318Z0BX5L/03N0","Standard_M64s_v2","Virtual Machines MSv2 Series","M64s_v2"
"4.0684366","4.0684366","3 Years","DZH318Z0BQM2/0025","Standard_NC12s_v3","Virtual Machines NCSv3 Series","NC12s v3"
"5.604518","5.604518","1 Year","DZH318Z0BQM2/0025","Standard_NC12s_v3","Virtual Machines NCSv3 Series","NC12s v3"
"0.2878272","0.2878272","3 Years","DZH318Z0D1L7/00XQ","Standard_E8_v4","Virtual Machines Ev4 Series","E8 v4"
"0.4111296","0.4111296","1 Year","DZH318Z0D1L7/00XQ","Standard_E8_v4","Virtual Machines Ev4 Series","E8 v4"
"4.165656","4.165656","3 Years","DZH318Z0CZ57/0006","Lsv2_Type1","LSv2 Series Dedicated Host","Lsv2 Type1"
"5.949768","5.949768","1 Year","DZH318Z0CZ57/0006","Lsv2_Type1","LSv2 Series Dedicated Host","Lsv2 Type1"
"2.0546352","2.0546352","3 Years","DZH318Z09LQP/0046","Standard_E48bds_v5","Virtual Machines Ebdsv5 Series","Standard_E48bds_v5"
"3.262008","3.262008","1 Year","DZH318Z09LQP/0046","Standard_E48bds_v5","Virtual Machines Ebdsv5 Series","Standard_E48bds_v5"
"1.9771824","1.9771824","3 Years","DZH318Z0D1L5/0190","Standard_E48d_v4","Virtual Machines Edv4 Series","E48d v4"
"2.84412","2.84412","1 Year","DZH318Z0D1L5/0190","Standard_E48d_v4","Virtual Machines Edv4 Series","E48d v4"
"0.0719568","0.0719568","3 Years","DZH318Z096SR/02FP","Standard_E2s_v5","Virtual Machines Esv5 Series","E2s v5"
"0.1027824","0.1027824","1 Year","DZH318Z096SR/02FP","Standard_E2s_v5","Virtual Machines Esv5 Series","E2s v5"
"2.0342183","2.0342183","3 Years","DZH318Z0BQM2/002Z","Standard_NC6s_v3","Virtual Machines NCSv3 Series","NC6s v3"
"2.802259","2.802259","1 Year","DZH318Z0BQM2/002Z","Standard_NC6s_v3","Virtual Machines NCSv3 Series","NC6s v3"
"0.823826","0.823826","3 Years","DZH318Z08M9R/00NZ","Standard_E20d_v5","Virtual Machines Edv5 Series","Standard_E20d_v5"
"1.18505","1.18505","1 Year","DZH318Z08M9R/00NZ","Standard_E20d_v5","Virtual Machines Edv5 Series","Standard_E20d_v5"
"3.9543648","3.9543648","3 Years","DZH318Z096SN/01LX","Standard_E96-48ds_v5","Virtual Machines Edsv5 Series","E96-48ds v5"
"5.68824","5.68824","1 Year","DZH318Z096SN/01LX","Standard_E96-48ds_v5","Virtual Machines Edsv5 Series","E96-48ds v5"
"3.9543648","3.9543648","3 Years","DZH318Z096SN/01LP","Standard_E96ds_v5","Virtual Machines Edsv5 Series","E96ds v5"
"5.68824","5.68824","1 Year","DZH318Z096SN/01LP","Standard_E96ds_v5","Virtual Machines Edsv5 Series","E96ds v5"
"3.9543648","3.9543648","3 Years","DZH318Z096SN/01LR","Standard_E96-24ds_v5","Virtual Machines Edsv5 Series","E96-24ds v5"
"5.68824","5.68824","1 Year","DZH318Z096SN/01LR","Standard_E96-24ds_v5","Virtual Machines Edsv5 Series","E96-24ds v5"
"2.6742852","2.6742852","3 Years","DZH318Z0BQ4Z/003F","Standard_NC24r","Virtual Machines NC Series","NC24r"
"3.625758","3.625758","1 Year","DZH318Z0BQ4Z/003F","Standard_NC24r","Virtual Machines NC Series","NC24r"
"4.6133376","4.6133376","3 Years","DZH318Z08NRF/0019","Standard_DC48ds_v3","DCdsv3 Series Linux","standard_DC48ds_v3"
"5.7727104","5.7727104","1 Year","DZH318Z08NRF/0019","Standard_DC48ds_v3","DCdsv3 Series Linux","standard_DC48ds_v3"
"0.6048975","0.6048975","3 Years","DZH318Z0BQ4S/00DS","Standard_DS13","Virtual Machines DS Series","DS13"
"0.7664985","0.7664985","1 Year","DZH318Z0BQ4S/00DS","Standard_DS13","Virtual Machines DS Series","DS13"
"0.6048975","0.6048975","3 Years","DZH318Z0BQ4B/009L","Standard_D13","Virtual Machines D Series","D13"
"0.7664985","0.7664985","1 Year","DZH318Z0BQ4B/009L","Standard_D13","Virtual Machines D Series","D13"
"2.7608784","2.7608784","3 Years","DZH318Z0C621/00QB","Fsv2_Type4","FSv2 Series Dedicated Host","Fsv2 Type4"
"3.9508938","3.9508938","1 Year","DZH318Z0C621/00QB","Fsv2_Type4","FSv2 Series Dedicated Host","Fsv2 Type4"
"1.2086368","1.2086368","3 Years","DZH318Z093X0/0151","Standard_E32-16ads_v5","Virtual Machines Eadsv5 Series","E32-16ads v5"
"1.72536","1.72536","1 Year","DZH318Z093X0/0151","Standard_E32-16ads_v5","Virtual Machines Eadsv5 Series","E32-16ads v5"
"4.6533473","4.6533473","3 Years","DZH318Z093X0/044D","Standard_E112iads_v5","Virtual Machines Eadsv5 Series","E112iads v5"
"6.6427725","6.6427725","1 Year","DZH318Z093X0/044D","Standard_E112iads_v5","Virtual Machines Eadsv5 Series","E112iads v5"
"0.423488","0.423488","3 Years","DZH318Z08NR7/006Z","Standard_L8s_v3","Virtual Machines Lsv3 Series","Standard_L8s_v3"
"0.6049472","0.6049472","1 Year","DZH318Z08NR7/006Z","Standard_L8s_v3","Virtual Machines Lsv3 Series","Standard_L8s_v3"
"0.04559","0.04559","3 Years","DZH318Z08M9L/00J8","Standard_D2ls_v5","Virtual Machines Dlsv5 Series","D2ls v5"
"0.06887","0.06887","1 Year","DZH318Z08M9L/00J8","Standard_D2ls_v5","Virtual Machines Dlsv5 Series","D2ls v5"
"0.173696","0.173696","3 Years","DZH318Z092SD/0041","Standard_D8ps_v5","Virtual Machines Dpsv5 Series","Standard_D8ps_v5"
"0.2619424","0.2619424","1 Year","DZH318Z092SD/0041","Standard_D8ps_v5","Virtual Machines Dpsv5 Series","Standard_D8ps_v5"
"0.0740384","0.0740384","3 Years","DZH318Z08MC6/006B","Standard_D2ds_v5","Virtual Machines Ddsv5 Series","Standard_D2ds_v5"
"0.1037408","0.1037408","1 Year","DZH318Z08MC6/006B","Standard_D2ds_v5","Virtual Machines Ddsv5 Series","Standard_D2ds_v5"
"0.1551545","0.1551545","3 Years","DZH318Z0BQ51/00MZ","Standard_F4","Virtual Machines F Series","F4"
"0.1966047","0.1966047","1 Year","DZH318Z0BQ51/00MZ","Standard_F4","Virtual Machines F Series","F4"
"0.1551545","0.1551545","3 Years","DZH318Z0BQ4P/00LT","Standard_F4s","Virtual Machines FS Series","F4s"
"0.1966047","0.1966047","1 Year","DZH318Z0BQ4P/00LT","Standard_F4s","Virtual Machines FS Series","F4s"
"3.029376","3.029376","3 Years","DZH318Z08M9X/00NC","Standard_D96_v5","Virtual Machines Dv5 Series","Standard_D96_v5"
"4.219488","4.219488","1 Year","DZH318Z08M9X/00NC","Standard_D96_v5","Virtual Machines Dv5 Series","Standard_D96_v5"
"0.347392","0.347392","3 Years","DZH318Z092SD/003M","Standard_D16ps_v5","Virtual Machines Dpsv5 Series","Standard_D16ps_v5"
"0.5238848","0.5238848","1 Year","DZH318Z092SD/003M","Standard_D16ps_v5","Virtual Machines Dpsv5 Series","Standard_D16ps_v5"
"0.0465885","0.0465885","3 Years","DZH318Z0BPRJ/0084","Standard_A2_v2","Virtual Machines Av2 Series","A2 v2"
"0.0650499","0.0650499","1 Year","DZH318Z0BPRJ/0084","Standard_A2_v2","Virtual Machines Av2 Series","A2 v2"
"0.504896","0.504896","3 Years","DZH318Z08M9W/008J","Standard_D16s_v5","Virtual Machines Dsv5 Series","Standard_D16s_v5"
"0.703248","0.703248","1 Year","DZH318Z08M9W/008J","Standard_D16s_v5","Virtual Machines Dsv5 Series","Standard_D16s_v5"
"4.5269184","4.5269184","3 Years","DZH318Z09B68/003D","Standard_EC96as_v5","ECasv5-series Linux","Standard_EC96as_v5"
"5.5481712","5.5481712","1 Year","DZH318Z09B68/003D","Standard_EC96as_v5","ECasv5-series Linux","Standard_EC96as_v5"
"7.1883456","7.1883456","3 Years","DZH318Z08VHS/0047","Mdsv2MedMem_Type1","MdSv2 Series Dedicated Host","Mdsv2MedMem Type1"
"14.1733056","14.1733056","1 Year","DZH318Z08VHS/0047","Mdsv2MedMem_Type1","MdSv2 Series Dedicated Host","Mdsv2MedMem Type1"
"0.3021592","0.3021592","3 Years","DZH318Z093X0/0154","Standard_E8-2ads_v5","Virtual Machines Eadsv5 Series","E8-2ads v5"
"0.43134","0.43134","1 Year","DZH318Z093X0/0154","Standard_E8-2ads_v5","Virtual Machines Eadsv5 Series","E8-2ads v5"
"0.3590358","0.3590358","3 Years","DZH318Z0CGPD/0002","Standard_NV8as_v4","Virtual Machines NVasv4 Series","NV8as v4"
"0.4844568","0.4844568","1 Year","DZH318Z0CGPD/0002","Standard_NV8as_v4","Virtual Machines NVasv4 Series","NV8as v4"
"0.6475788","0.6475788","3 Years","DZH318Z092S2/00L7","Standard_D32pls_v5","Virtual Machines Dplsv5 Series","Standard_D32pls_v5"
"0.9241722","0.9241722","1 Year","DZH318Z092S2/00L7","Standard_D32pls_v5","Virtual Machines Dplsv5 Series","Standard_D32pls_v5"
"2.6060428","2.6060428","3 Years","DZH318Z0DFW0/0022","Ddsv4_Type 1","Ddsv4 Series Dedicated Host","Ddsv4 Type 1"
"3.6515236","3.6515236","1 Year","DZH318Z0DFW0/0022","Ddsv4_Type 1","Ddsv4 Series Dedicated Host","Ddsv4 Type 1"
"18.7350456","18.7350456","3 Years","DZH318Z0BX5L/02B1","Standard_M208-104ms_v2","Virtual Machines MSv2 Series","M208-104ms_v2"
"36.9400056","36.9400056","1 Year","DZH318Z0BX5L/02B1","Standard_M208-104ms_v2","Virtual Machines MSv2 Series","M208-104ms_v2"
"18.7350456","18.7350456","3 Years","DZH318Z0BX5L/02BL","Standard_M208-52ms_v2","Virtual Machines MSv2 Series","M208-52ms_v2"
"36.9400056","36.9400056","1 Year","DZH318Z0BX5L/02BL","Standard_M208-52ms_v2","Virtual Machines MSv2 Series","M208-52ms_v2"
"18.7350456","18.7350456","3 Years","DZH318Z0BX5L/0002","Standard_M208ms_v2","Virtual Machines MSv2 Series","M208ms v2"
"36.9400056","36.9400056","1 Year","DZH318Z0BX5L/0002","Standard_M208ms_v2","Virtual Machines MSv2 Series","M208ms v2"
"1.1846144","1.1846144","3 Years","DZH318Z0CSHM/0030","Standard_D32ds_v4","Virtual Machines Ddsv4 Series","D32ds v4"
"1.6598528","1.6598528","1 Year","DZH318Z0CSHM/0030","Standard_D32ds_v4","Virtual Machines Ddsv4 Series","D32ds v4"
"1.20631524","1.20631524","3 Years","DZH318Z0BQ4W/00PD","Standard_M32ls","Virtual Machines MS Series","M32ls"
"2.37849924","2.37849924","1 Year","DZH318Z0BQ4W/00PD","Standard_M32ls","Virtual Machines MS Series","M32ls"
"0.05772","0.05772","3 Years","DZH318Z08M9B/00GJ","Standard_D2lds_v5","Virtual Machines Dldsv5 Series","D2lds v5"
"0.08214","0.08214","1 Year","DZH318Z08M9B/00GJ","Standard_D2lds_v5","Virtual Machines Dldsv5 Series","D2lds v5"
"0.1986418","0.1986418","3 Years","DZH318Z0CCGS/0034","Standard_DC2s_v2","Virtual Machines DCSv2 Series Windows","DC2s v2"
"0.2680328","0.2680328","1 Year","DZH318Z0CCGS/0034","Standard_DC2s_v2","Virtual Machines DCSv2 Series Windows","DC2s v2"
"0.5756544","0.5756544","3 Years","DZH318Z08M9J/00JV","Standard_E16_v5","Virtual Machines Ev5 Series","Standard_E16_v5"
"0.8222592","0.8222592","1 Year","DZH318Z08M9J/00JV","Standard_E16_v5","Virtual Machines Ev5 Series","Standard_E16_v5"
"3.01067956","3.01067956","3 Years","DZH318Z0BQ4W/012B","Standard_M32-8ms","Virtual Machines MS Series","M32-8ms"
"5.93617556","5.93617556","1 Year","DZH318Z0BQ4W/012B","Standard_M32-8ms","Virtual Machines MS Series","M32-8ms"
"3.01067956","3.01067956","3 Years","DZH318Z0BQ4W/0156","Standard_M32-16ms","Virtual Machines MS Series","M32-16ms"
"5.93617556","5.93617556","1 Year","DZH318Z0BQ4W/0156","Standard_M32-16ms","Virtual Machines MS Series","M32-16ms"
"3.01067956","3.01067956","3 Years","DZH318Z0BQ4W/008S","Standard_M32ms","Virtual Machines MS Series","M32ms"
"5.93617556","5.93617556","1 Year","DZH318Z0BQ4W/008S","Standard_M32ms","Virtual Machines MS Series","M32ms"
"1.758165","1.758165","3 Years","DZH318Z0C0XF/0001","Standard_NV24s_v3","Virtual Machines NVSv3 Series","NV24s v3"
"2.22699","2.22699","1 Year","DZH318Z0C0XF/0001","Standard_NV24s_v3","Virtual Machines NVSv3 Series","NV24s v3"
"49.608822","49.608822","3 Years","DZH318Z0CTQD/000F","Msmv2_Type1","MSv2 Series Dedicated Host","Msmv2 Type1"
"97.814022","97.814022","1 Year","DZH318Z0CTQD/000F","Msmv2_Type1","MSv2 Series Dedicated Host","Msmv2 Type1"
"0.063112","0.063112","3 Years","DZH318Z0D1L4/00JL","Standard_D2_v4","Virtual Machines Dv4 Series","D2 v4"
"0.087906","0.087906","1 Year","DZH318Z0D1L4/00JL","Standard_D2_v4","Virtual Machines Dv4 Series","D2 v4"
"3.9883102","3.9883102","3 Years","DZH318Z093X0/015L","Standard_E96iads_v5","Virtual Machines Eadsv5 Series","E96iads v5"
"5.693415","5.693415","1 Year","DZH318Z093X0/015L","Standard_E96iads_v5","Virtual Machines Eadsv5 Series","E96iads v5"
"1.47384","1.47384","3 Years","DZH318Z092QL/0064","Standard_D64plds_v5","Virtual Machines Dpldsv5 Series","Standard_D64plds_v5"
"2.1012544","2.1012544","1 Year","DZH318Z092QL/0064","Standard_D64plds_v5","Virtual Machines Dpldsv5 Series","Standard_D64plds_v5"
"2.887092","2.887092","3 Years","DZH318Z0CGR8/00F8","Standard_HB120-16rs_v2","Virtual Machines HBSv2 Series","Standard_HB120-16rs_v2"
"3.895632","3.895632","1 Year","DZH318Z0CGR8/00F8","Standard_HB120-16rs_v2","Virtual Machines HBSv2 Series","Standard_HB120-16rs_v2"
"2.887092","2.887092","3 Years","DZH318Z0CGR8/00G5","Standard_HB120-96rs_v2","Virtual Machines HBSv2 Series","Standard_HB120-96rs_v2"
"3.895632","3.895632","1 Year","DZH318Z0CGR8/00G5","Standard_HB120-96rs_v2","Virtual Machines HBSv2 Series","Standard_HB120-96rs_v2"
"2.887092","2.887092","3 Years","DZH318Z0CGR8/00G0","Standard_HB120-64rs_v2","Virtual Machines HBSv2 Series","Standard_HB120-64rs_v2"
"3.895632","3.895632","1 Year","DZH318Z0CGR8/00G0","Standard_HB120-64rs_v2","Virtual Machines HBSv2 Series","Standard_HB120-64rs_v2"
"2.887092","2.887092","3 Years","DZH318Z0CGR8/0002","Standard_HB120rs_v2","Virtual Machines HBSv2 Series","HB120rs v2"
"3.895632","3.895632","1 Year","DZH318Z0CGR8/0002","Standard_HB120rs_v2","Virtual Machines HBSv2 Series","HB120rs v2"
"2.887092","2.887092","3 Years","DZH318Z0CGR8/00FK","Standard_HB120-32rs_v2","Virtual Machines HBSv2 Series","Standard_HB120-32rs_v2"
"3.895632","3.895632","1 Year","DZH318Z0CGR8/00FK","Standard_HB120-32rs_v2","Virtual Machines HBSv2 Series","Standard_HB120-32rs_v2"
"2.3552256","2.3552256","3 Years","DZH318Z09B6C/0012","Standard_DC64as_v5","DCasv5-series Linux","Standard_DC64as_v5"
"3.0108416","3.0108416","1 Year","DZH318Z09B6C/0012","Standard_DC64as_v5","DCasv5-series Linux","Standard_DC64as_v5"
"0.0823826","0.0823826","3 Years","DZH318Z08M9R/00BM","Standard_E2d_v5","Virtual Machines Edv5 Series","Standard_E2d_v5"
"0.118505","0.118505","1 Year","DZH318Z08M9R/00BM","Standard_E2d_v5","Virtual Machines Edv5 Series","Standard_E2d_v5"
"6.9290208","6.9290208","3 Years","DZH318Z0K1LF/004J","Standard_HX176-144rs","Virtual Machines HXrs Series","HX176-144rs"
"9.3495168","9.3495168","1 Year","DZH318Z0K1LF/004J","Standard_HX176-144rs","Virtual Machines HXrs Series","HX176-144rs"
"0.0388228","0.0388228","3 Years","DZH318Z0BQ4P/00PH","Standard_F1s","Virtual Machines FS Series","F1s"
"0.04919448","0.04919448","1 Year","DZH318Z0BQ4P/00PH","Standard_F1s","Virtual Machines FS Series","F1s"
